geonameid;name;latitude;longitude;population;countrycode
2855745;Фридберг;48.35693;10.98461;29189;DE
2856883;Витторио-Венето;45.97667;12.30333;29184;IT
2856930;Бохня,Бохња;49.96905;20.43028;29184;PL
2856944;Муборак;39.25528;65.15278;29180;UZ
2857306;Рапалло;44.3496;9.22796;29159;IT
2857943;Дамаванд;35.71842;52.06958;29144;IR
2858738;Кромнержиж;49.29785;17.39312;29126;CZ
2858763;Мао;39.88853;4.26583;29125;ES
2860410;Кавагути;35.1;140.1;29119;JP
2861814;Сельчук;37.95137;27.36849;29101;TR
2861914;Там;6.461;-71.73004;29099;CO
2862118;Комизо;36.95134;14.61018;29076;IT
2862888;Таруи;35.36667;136.53333;29070;JP
2863240;Тунджели;39.10829;39.54711;29062;TR
2863712;Хобарт;41.53226;-87.25504;29059;US
2864072;Спринг-Хилл;35.75118;-86.93;29036;US
2864276;Вуле;37.84221;23.77651;29033;GR
2864549;Бриа;6.54233;21.98633;29027;CF
2865376;Вифлеем,Віфлеєм;31.70487;35.20376;29019;PS
2867543;Зенфтенберг;51.52517;14.00164;28988;DE
2867714;Ассо;50.91011;4.19836;28985;BE
2867770;Ена,Энна;37.55885;14.28917;28983;IT
2867985;Лос Алтос;37.38522;-122.11413;28976;US
2867996;Личфилд;52.68154;-1.82549;28973;GB
2869894;Турриальба;9.90467;-83.68352;28955;CR
2869994;Сент-Этьен-дю-Руврэ;49.37794;1.10467;28953;FR
2828050;Граньяно;40.69561;14.51234;29553;IT
2871284;Бэллимена;54.86357;-6.27628;28932;GB
2871675;Бербанк;41.73392;-87.7795;28925;US
2871736;Агуимес;27.90539;-15.44609;28924;ES
2872155;Ватерло;50.71255;0;28910;BE
2872519;Кент;41.15367;-81.35789;28904;US
2872611;Иерр,Йерре;48.71785;2.49338;28897;FR
2873211;Кесальтепеке;13.835;-89.27444;28886;SV
2873356;Ньюберг;41.50343;-74.01042;28866;US
2873891;Асилах;35.46522;-6.03415;28861;MA
2874230;Чортков,Чортків;49.01709;25.79804;28855;UA
2875107;Хорст;52.30833;5.58194;28845;NL
2875115;Сен-Клу;48.84598;2.20289;28839;FR
2875376;Арарат;39.83166;44.70489;28832;AM
2875457;Берлингем;37.5841;-122.36608;28806;US
2875601;Цюрупинск;46.61842;32.7189;28800;UA
2875623;Ла Салюд;22.87139;-82.42389;28796;CU
2875645;Глостер;42.61593;-70.66199;28789;US
2875881;Эстергом;47.7928;18.74148;28785;HU
2876218;Молина;-35.11428;-71.28232;28775;CL
2876755;Шумперк;49.96528;16.97061;28768;CZ
2877088;Санта-Рита-ду-Сапукайя;-22.25222;-45.70333;28765;BR
2877648;Хендерсон;37.83615;-87.59001;28757;US
2877709;САМТРЕДИА;42.1537;42.33517;28748;GE
2878943;Кётен;51.75186;11.97093;28710;DE
2879697;Лана;49.56667;3.61667;28688;FR
2880077;Сорон;27.89012;78.7467;28683;IN
2880144;Игрежинья;-29.57444;-50.79028;28679;BR
2880221;Нокиа;61.46667;23;28676;FI
2881279;Рочестер;51.38764;0.50546;28671;GB
2881646;Делфзейл;53.33;6.91806;28649;NL
2882087;Бахар;34.9072;48.4414;28645;IR
2882318;Барневелд;52.14;5.58472;28640;NL
2882439;Ламберсар;50.65;3.03333;28613;FR
2883754;Кревильенте;38.24994;-0.80975;28609;ES
2884050;Горлице;49.65563;21.16035;28609;PL
2884163;Каман;39.3575;33.72389;28605;TR
2885408;Гереде;40.80083;32.19694;28582;TR
2885656;Буаре;5.93404;15.59599;28581;CF
2885657;Всетин;49.33871;17.99619;28575;CZ
2885672;Курунегала;0;80.3623;28571;LK
2885732;Савакине;19.1059;37.3321;28570;SD
2885800;Нортхемптон;42.32509;-72.6412;28549;US
2886446;Хаммамет;35.44862;7.95184;28536;DZ
2890158;Элизабеттаун;37.69395;-85.85913;28531;US
2890504;Булан;12.67139;123.875;28529;PH
2891014;Рота;36.62236;-6.35859;28516;ES
2891122;Милак;28.61031;79.16997;28505;IN
2891524;Мейсен;51.16158;13.4737;28492;DE
2891834;Джефферсон;38.86456;-77.18776;28487;US
2891951;Эскель;-42.9;-71.31667;28486;AR
2892705;Умань;20.8824;-89.747;28472;MX
2893544;Дубровник,Дуброўнік;42.64807;18.09216;28428;HR
2894553;Олива;38.91971;-0.11935;28419;ES
2896514;Улгий,?лгий;48.96833;89.9625;28400;MN
2896753;ТЕРМЕ;41.20917;36.97389;28397;TR
2896817;Акарау;-2.88556;-40.12;28389;BR
2898098;Убуд;-8.5098;115.2654;28373;ID
2898111;Нойбург-ан-дер-Донау;48.73218;11.18709;28370;DE
2898321;Джексонвилл;34.8662;-92.11015;28364;US
2901420;Висагинас;55.6;26.41667;28348;LT
2902533;Кармона;37.47125;-5.64608;28344;ES
2902852;Родез;44.35258;2.57338;28337;FR
2904725;Гейленкирхен;50.96745;6.11763;28334;DE
2904886;Лансинг;41.56476;-87.53893;28331;US
2904985;Виндзор;51.48333;-0.6;28324;GB
2905206;Митилини;39.11;26.55472;28322;GR
2905290;Саки;45.13424;33.59996;28322;UA
2905457;ЗНАМЕНКА;48.71278;32.66472;28318;UA
2905891;Бадами;15.91495;75.67683;28314;IN
2906152;Хиллерод;55.92667;12.31091;28313;DK
2871039;Суар;29.02668;79.0576;28941;IN
2907585;Анмас;46.19439;6.23775;28275;FR
2907669;Беловар;45.89861;16.84889;28275;HR
2909240;Ипора;-16.44194;-51.11778;28254;BR
2911240;Дуранго;43.17124;-2.6338;28229;ES
2911271;Эш-сюр-Алзетте;49.49583;5.98056;28228;LU
2911285;Кульередо;43.28788;-8.38858;28227;ES
2911287;Кашито;-8.57848;13.66425;28224;AO
2911293;Чичестер;50.83673;-0.78003;28222;GB
2911395;Плеттенберг;51.20949;0;28206;DE
2911964;Красный Лиман;48.98836;37.80225;28200;UA
2912621;Попондетта;-8.75931;148.24095;28198;PG
2913195;ОКТЯБРЬСК;49.46912;57.41914;28196;KZ
2913366;Хелена;46.59271;-112.03611;28190;US
2913761;Путиньяно;40.85183;17.12129;28176;IT
2915196;Иглезиас;39.31139;8.535;28170;IT
2916630;Эскарсега;18.60891;-90.74544;28159;MX
2917138;Лученец;48.33249;19.66708;28159;SK
2917412;Дувр;51.13333;1;28156;GB
2918840;Нуэво-Мексико;20.7565;-103.44297;28135;MX
2918987;Дуз;33.46632;9.0203;28127;TN
2920433;Липково;42.15639;21.58528;28102;MK
2920478;Кориа-дель-Рио;37.28766;-6.0541;28100;ES
2920620;УЛАНГОМ,Улаангом,Улангом;49.98111;92.06667;28085;MN
2920891;Мейсон-Сити;43.15357;-93.20104;28079;US
2921039;Риллиэукс-ла-Пап;45.81667;4;28076;FR
2921232;САБИРАБАД;40.00946;48.47515;28075;AZ
2921528;Кингмен;35.18944;-114.05301;28068;US
2922102;Сьон;46.22908;7.35942;28045;CH
2923625;Заальфельд;50.64826;11.36536;28023;DE
2924360;Жара;-10.43889;-62.46639;28015;BR
2924574;Тимару;-44.4;171.25;28007;NZ
2924802;Сент-Хельер;49.18804;-2.10491;28000;JE
2924894;Хуст;48.1793;23.29909;27999;UA
2925017;Ходзе;33.97661;132.77767;27992;JP
2925034;Бра;44.70304;7.85563;27988;IT
2925080;Уэлсли;42.29649;-71.29256;27982;US
2925259;Камири;-20.03849;-63.51833;27961;BO
2925630;Клодзко;50.43488;16.66145;27941;PL
2926120;Оуденаарде;50.85168;3.60891;27935;BE
2926271;Айнбек;51.82018;9.86961;27931;DE
2926670;Тернезен;51.33583;3.82778;27930;NL
2927043;Ховд;44.67024;102.17491;27924;MN
2928615;Манера;25.64728;84.87418;27901;IN
2928751;Гельдроп;51.42167;5.55972;27900;NL
2928810;Моло;-0.2479;35.73743;27896;KE
2929865;Ширли;40.80149;-72.8676;27854;US
2930030;Ливингстон;40.79593;-74.31487;27853;US
2930449;Ринтельн;52.18604;9.07917;27843;DE
2931481;Бесвайлер;50.90964;6.18874;27834;DE
2931804;Стерлинг;39.00622;-77.4286;27822;US
2931871;Яница;40.79194;22.4075;27817;GR
2932924;Цфат;32.96564;35.50049;27816;IL
2933959;ХАШУРИ;41.99414;43.59994;27811;GE
2934246;Карели;22.91581;79.06318;27808;IN
2934662;Джалгаоне;21.05194;76.53464;27794;IN
2935825;Дейнзе;50.98175;3.53096;27777;BE
2936658;Шан сир Марн;48.85;2;27776;FR
2936974;Бонгор;10.28056;15.37222;27770;TD
2936977;Монго;12.18441;18.69303;27763;TD
2936985;Ньюри;54.17841;-6.33739;27757;GB
2937936;СЕНАКИ;42.27042;42.0675;27752;GE
2938376;Аббиатеграссо;45.39821;8.91678;27739;IT
2938389;Хатинь;18.33333;105.9;27728;VN
2938540;ЗОЛОТОНОША;49.66886;32.03773;27722;UA
2938913;Сое;-9.86071;124.28395;27717;ID
2939623;Норденхаме;53.4861;8.48093;27714;DE
2939797;Базар-Коргон,Базар-Курган;41.0376;72.74586;27704;KG
2940204;ЛЕБЕДИН;50.58518;34.4849;27695;UA
2940213;Гондомар;41.14454;-8.53223;27691;PT
2907551;Санкт-Леу;-21.17059;55.28824;28278;RE
2941694;Ситжес;41.23506;1.81193;27668;ES
2941976;Лукас;-16.33333;-55.93333;27665;BR
2942073;Таураге;55.25222;22.28972;27662;LT
2942341;Екс ле Бен,Екс-лес-Бјан;45.68338;5.92241;27651;FR
2942634;Вила-ду-Конде;41.35481;-8.7434;27642;PT
2943408;Нишеми;37.14864;14.39128;27641;IT
2943573;Искандар;41.55389;69.70083;27636;UZ
2944079;Новы-Двур-Мазовецки;52.43022;20.71652;27633;PL
2944200;Парамонга;-10.66667;-77.83333;27631;PE
2945024;Нью-Лондон;41.35565;-72.09952;27620;US
2945542;Брегенц;47.50311;0;27611;AT
2945545;Техри;30.39086;78.4803;27611;IN
2945756;Виноградов,Виноградів;48.14135;23.02666;27600;UA
2946111;Вайнона;44.04996;-91.63932;27592;US
2946478;Такер;33.85455;-84.21714;27581;US
2947022;Закопане;49.29899;19.94885;27580;PL
2947421;Безон;48.92426;0;27570;FR
2947449;Кульмбах;50.10068;11.45032;27565;DE
2949475;Никеландия;-14.47389;-48.45972;27541;BR
2950073;Зельм;51.69689;7.46809;27540;DE
2950096;Кирквуда;38.58339;-90.40678;27540;US
2950294;Монтебеллуна;45.77528;12.03889;27539;IT
2950438;Терлицци;41.13113;16.54528;27532;IT
2951654;Карансебеше;45.41667;22.21667;27521;RO
2951923;Гурлан;41.84472;60.39194;27506;UZ
2953310;Харагпур;25.12446;86.55578;27492;IN
2953324;Фридберг;50.33739;8.75591;27484;DE
2953347;Киавари;44.31771;9.32241;27476;IT
2953357;Харрисон;40.96899;-73.71263;27472;US
2953363;Пеньяранда;15.35116;121.00393;27465;PH
2953385;Босангоа;6.49263;17.45518;27428;CF
2953386;Малкара;40.89;26.90111;27427;TR
2953391;Сорока;48.15583;28.2975;27423;MD
2953398;Поджибонси;43.47244;11.14562;27420;IT
2953400;Эйбар;43.18493;-2.47158;27419;ES
2953405;Некарсулм,Неккарзульм;49.18912;9.22528;27413;DE
2953416;Премия-де-Мар;41.49206;2.36524;27399;ES
2953424;Тол;9.52392;-75.58139;27390;CO
2953525;САВОНЛИННА,Савонлина,Савонлинна;61.8699;28.87999;27353;FI
2953545;Крофтона;39.00178;-76.68747;27348;US
2953558;БРОДНИЦА,Бродњица;53.25967;19.39653;27341;PL
2953568;Додж-сити;37.7528;-100.01708;27340;US
2953770;Сонбон;42.34222;130.39667;27331;KP
2954172;Гаура;26.76667;85.26667;27325;NP
2955224;Кастильехосу;14.93039;120.20143;27301;PH
2955471;Бузнике;33.78942;-7.15968;27283;MA
2955770;Чадца;49.43503;18.78895;27281;SK
2957185;Джарроу;54.98036;-1.48423;27264;GB
2957886;Джералдтон;-28.77897;114.61459;27258;AU
2958141;Ла-Тест-де-Буха;44.62875;-1.14059;27253;FR
2958516;Демак;-6.8909;110.6396;27251;ID
2958975;Себеш;45.95646;23.571;27246;RO
2959441;Нови-Лигуре;44.76085;8.78955;27223;IT
2959927;Магади;12.957;77.2231;27213;IN
2960316;Кесон;7.73028;125.09889;27212;PH
2960992;Холбрук;40.81232;-73.07844;27195;US
2961297;Эврика;40.80207;-124.16367;27191;US
2962361;Гобо;33.88333;135.15;27169;JP
2963398;Новельда;38.38479;-0.76773;27135;ES
2964180;Брессо;45.53792;9.18921;27132;IT
2964405;Виньялес;22.61639;-83.70778;27129;CU
2965140;Такуари;-29.79972;-51.86444;27107;BR
2965529;Сарни;51.33795;26.60191;27097;UA
2966839;ЕКАБПИЛС,Йекабпилс;56.49903;25.85735;27078;LV
2967318;Зомин;39.96056;68.39583;27077;UZ
2967438;Шалкар;48.03333;48.9;27072;KZ
2967758;Алатри;41.73062;13.3402;27068;IT
2967849;Малин;50.77233;29.23833;27068;UA
2941501;Тула-де-Альенде;20.05329;-99.34539;27677;MX
2968515;Джераш;32.28082;35.89929;27046;JO
2968555;Бабат;-7.11282;112.16354;27038;ID
2968620;Катаррох;39.4;-0.4;27035;ES
2968653;Сённенборг;54.90926;9.80737;27033;DK
2968748;Вилье-ле-Бель;49.00875;2.39819;27028;FR
2969284;Литвинов;50.6042;13.61812;27022;CZ
2969392;Виши;46.11667;3.41667;27019;FR
2969766;Корфу,Крф;39.62;19.91972;27003;GR
2969958;Коронель-Суарез;-37.45467;-61.93343;27000;AR
2970072;Смедеревска-Паланка;44.36548;20.95885;27000;RS
2970110;Рио-Пардо;-29.98972;-52.37806;26998;BR
2970148;Билгорай,Билгорај;50.54114;22.72204;26987;PL
2970203;Арипуанан;-9.16667;-60.63333;26983;BR
2970432;Эймса;42.9;-8.63333;26983;ES
2970456;Мелроуз;42.45843;-71.06616;26983;US
2970761;Саламина;37.96427;23.49649;26964;GR
2970797;Валмиера;57.54108;25.42751;26963;LV
2970962;Силиана;36.08497;9.37082;26960;TN
2971874;Пукон;-39.28223;-71.95427;26953;CL
2972191;Вилья-де-Гарсиа;25.81147;-100.5941;26950;MX
2972315;Самта;16.59601;42.94435;26945;SA
2972742;Ибра;15.3276;119.978;26935;PH
2972893;Верден;52.92342;9.23491;26924;DE
2973146;Сакаи;36.1;139.8;26918;JP
2973385;Санкт-Вендель;49.46633;7.16814;26904;DE
2973495;МОМБЕЦУ,Момбецу;44.3525;143.3525;26895;JP
2973783;Клинтон;41.84447;-90.18874;26885;US
2973841;Лев;11.10033;-2.10654;26884;BF
2974681;Кулемборг;51.955;5.22778;26826;NL
2975233;Баро;8;6.41667;26821;NG
2975349;Сырдарьинская;40.84361;68.66167;26816;UZ
2976179;Виндзор;38.54713;-122.81638;26801;US
2976258;Истон;40.68843;-75.22073;26800;US
2977356;Тона;39.31667;141.53333;26781;JP
2977388;Мукури;-18.08639;-39.55083;26775;BR
2977491;Андрадас;-22.06806;-46.56917;26772;BR
2977800;Черветери;41.99262;12.09237;26772;IT
2977824;Самоков;42.33333;23.55;26765;BG
2977921;Гонес;48.98693;2.44892;26758;FR
2978317;Валентюна;59.53436;18.07758;26733;SE
2979627;Симода;34.66667;138.95;26704;JP
2979985;Кирения;35.34167;33.31667;26701;CY
2980236;Калат;29.02252;66.5916;26701;PK
2980586;Кавајон;43.83125;5.03586;26689;FR
2980636;Виана;-3.22028;-45.00361;26689;BR
2980827;Андерсон;34.50344;-82.65013;26686;US
2980935;Мирасема;-21.41222;-42.19667;26684;BR
2981041;Ору-Прету-ду-Уэсти;-10.74806;-62.21583;26683;BR
2981280;Марторелле;41.47402;1.93062;26681;ES
2981492;Мата-де-Сан-Жуан;-12.53028;-38.29917;26679;BR
2981512;Текели;44.80893;78.86692;26678;KZ
2981839;Медина;41.13839;-81.86375;26678;US
2982235;Кикути;32.98333;130.81667;26677;JP
2982343;Рамбуйе;48.65;1.83333;26674;FR
2982652;Махад;18.08333;73.41667;26665;IN
2982681;Бу-Кадир;36.06629;1.12602;26662;DZ
2982967;Беникарло;40.4165;0.42709;26655;ES
2983154;Салоу;41.07663;1.14163;26649;ES
2983440;Вильярробледо;39.26992;-2.60118;26642;ES
2983489;Новый Афон;43.08056;40.83833;26636;GE
2984114;ВЫШКУВ;52.59278;21.4584;26628;PL
2985034;Дубница-над-Вагом;48.95981;18.16634;26617;SK
2986140;Трускавец,Трускавець;49.27837;23.50618;26600;UA
2986160;Дулут;34.00288;-84.14464;26600;US
2986302;Лом;43.81389;23.23611;26594;BG
2986306;Картаго;9.86444;-83.91944;26594;CR
2986501;Люнель;43.67778;4.13611;26588;FR
2986930;Кобиха;-11.02671;-68.76918;26585;BO
2986933;Каямбе;0.04084;-78.14524;26582;EC
2968176;Илменау,Ильменау;50.68322;10.91858;27055;DE
2988670;Бленхейм;-41.51603;173.9528;26550;NZ
2988758;Нови-Йичин;49.59438;18.01028;26547;CZ
2988867;Гибралтар,Ґібралтар;36.14474;-5.35257;26544;GI
2988888;Кашан;48.79632;2.33661;26540;FR
2989204;Бахчисарай;44.75525;33.85782;26525;UA
2989297;Ратиа;29.6854;75.57461;26524;IN
2989877;Нихар;36.96655;-2.20595;26516;ES
2990187;Чечина;43.31283;10.52401;26515;IT
2990474;Бельск-Подляски;52.76512;23.18647;26493;PL
2990611;Денверс;42.57509;-70.93005;26493;US
2990612;Назар-да-Мата;-7.74167;-35.22778;26485;BR
2990969;Вильявисиоса-де-Одон;40.35692;-3.90011;26475;ES
2990970;Глаухау;50.81987;12.54493;26473;DE
2991481;Сандански,Свети Врач;41.56667;23.28333;26459;BG
2991772;НАЕРО;44.35056;142.45778;26457;JP
2992166;РИЙХИМЯКИ;60.73769;24.77726;26451;FI
2992292;Вето;-5.05589;39.72938;26450;TZ
2992404;Риу-Бранку-ду-Сул;-25.19;-49.31417;26441;BR
2992536;Лебриха;36.92077;-6.07529;26434;ES
2992616;Любон;52.34705;16.89267;26431;PL
2992671;Санта-Крус;15.7654;119.9092;26429;PH
2992703;Эрмело;52.29833;5.62222;26428;NL
2992771;Веленье;46.35917;15.11028;26426;SI
2992863;Градиште;49.06975;17.45969;26421;CZ
2993002;Капеллене;51.31377;4.43539;26410;BE
2993875;Фримонт;41.43333;-96.49808;26397;US
2994087;Исии;34.06667;134.43333;26394;JP
2994144;Монфальконе;45.80722;13.53417;26393;IT
2995121;Изегем;50.91396;3.21378;26382;BE
2995206;Бектемир;41.20972;69.33417;26380;UZ
2996146;Банбери;-33.32711;115.64137;26369;AU
2996148;Лугано;46.01008;8.96004;26365;CH
2996564;Визеу;40.66101;-7.90971;26364;PT
2996882;Веркендам;51.81;4.89444;26362;NL
2996944;Джарре;37.72686;15.18769;26357;IT
2997116;Олтенице;44.08333;26.63333;26356;RO
2997336;Такахата;38.0025;140.19111;26347;JP
2997395;Годонин;48.84893;17.13244;26345;CZ
2997556;Парамус;40.94454;-74.07542;26342;US
2997620;Жора;26.34209;77.8092;26338;IN
2997712;Роусон;-43.30016;-65.10228;26335;AR
2998150;Эрзин;36.95589;36.2;26316;TR
2998517;Виль;50.9495;7.55062;26291;DE
2999683;Перама;37.96775;23.5721;26288;GR
3000060;Вихти;60.41699;24.31965;26280;FI
3002880;Менди;-6.17608;143.65134;26252;PG
3002965;Жагань,Жагањ,Загань;51.61759;15.31486;26251;PL
3003737;Тьерральта;8.17361;-76.05917;26242;CO
3004871;Брэндон;49.84692;-99.95306;26234;CA
3005866;Даглас,Дуглас;54.15;-4.48333;26218;IM
3006121;Редмонд;44.27262;-121.17392;26215;US
