geonameid;name;asciiname;altnames;lat;long;fclass;fcode;ccode;cc2;acode1;acode2;acode3;acode4;pop;elev;gtopo;tz;mdate
2019326;Nerchinsk;Nerchinsk;NERCHINSK,Nerchinsk,Nertsjinsk,НЕРЧИНСК,Нерчинск;51.98333;116.58333;P;PPL;RU;;93;;;;15360;;494;Asia/Yakutsk;17.01.2012
491351;Sofrino;Sofrino;Sofrino,Софрино;56.15;37.96667;P;PPL;RU;;47;;;;15353;;177;Europe/Moscow;17.01.2012
1501460;Kulunda;Kulunda;KULUNDA,Kulunda,КУЛУНДА,Кулунда;52.566;78.9385;P;PPL;RU;;4;;;;15345;;136;Asia/Omsk;17.01.2012
480876;Tsimlyansk;Tsimlyansk;CIMLJANSK,Cimljansk,Tsimljansk,Tsimlyansk,Tsimlyanskaya,Tsimlyanskiy,Tsymlyanskaya,Zymljanskaja,ЦИМЛЯНСК,Цимлянск;47.64611;42.10194;P;PPL;RU;;61;;;;15341;;82;Europe/Moscow;17.01.2012
484282;Tarusskiy Rayon;Tarusskiy Rayon;;54.66667;37;A;ADM2;RU;;25;484282;;;15314;;252;Europe/Moscow;11.02.2008
579771;Bagayevskaya;Bagayevskaya;Bagaevskaja,Bagajevskaja,Bagajewskaja,Bagayevskaya,Bagayevskiy,Багаевская;47.32411;40.38791;P;PPL;RU;;61;;;;15300;;7;Europe/Moscow;17.01.2012
578091;Belv;Belev;Belev,Beljov,Belve,Belv,Белёв;53.81194;36.13194;P;PPL;RU;;76;;;;15300;;176;Europe/Moscow;17.01.2012
1507488;Degtyarsk;Degtyarsk;DEGTJARSK,Degtjarsk,Degtyarka,Degtyarsk,ДЕГТЯРСК,Дегтярск;56.704;60.0879;P;PPL;RU;;71;;;;15294;;350;Asia/Yekaterinburg;17.01.2012
2027296;Aykhal;Aykhal;AJKHAL,Aikhal,Ajkhal,Aykhal,АЙХАЛ,Айхал;66;111.5;P;PPL;RU;;63;;;;15267;;457;Asia/Yakutsk;17.01.2012
538991;Kurakhskiy Rayon;Kurakhskiy Rayon;Kurakhskij Rajon,Kurakhskiy Rayon,Курахский Район;41.58333;47.75;A;ADM2;RU;;17;538991;;;15266;;1586;Europe/Moscow;17.01.2012
2014624;Udachnyy;Udachnyy;Novyy,Pribut,UDACHNYJ,Udachnaya,Udachnoye,Udachnyy,Udatsjnyj,УДАЧНЫЙ;66.41667;112.4;P;PPL;RU;;63;;;;15266;;294;Asia/Yakutsk;17.01.2012
568587;Chernyanka;Chernyanka;CHERNJANKA,Chernjanka,Chernyanka,Tschernjanka,Tsjernjanka,ЧЕРНЯНКА,Чернянка;50.94095;37.80693;P;PPL;RU;;9;;;;15261;;122;Europe/Moscow;17.01.2012
2013229;Vyazemskiy;Vyazemskiy;VJAZEMSKIJ,Vjazemskij,Vyazemskaya,Vyazemskiy,Vyazemskoye,ВЯЗЕМСКИЙ,Вяземский;47.53778;134.7525;P;PPL;RU;;30;;;;15247;;75;Asia/Vladivostok;28.02.2012
1496739;Novosilikatnyy;Novosilikatnyy;NOVOSILIKATNYJ,Novosilikatnyj,Novosilikatnyy,НОВОСИЛИКАТНЫЙ,Новосиликатный;53.30972;83.62389;P;PPL;RU;;4;;;;15241;;201;Asia/Omsk;17.01.2012
1511466;Aramil’;Aramil';ARAMIL',Aramil',Aramil'skoye,Aramil’,Aramil’skoye,АРАМИЛЬ,Арамиль;56.6977;60.8369;P;PPL;RU;;71;;;;15237;;215;Asia/Yekaterinburg;17.01.2012
564654;Dubovka;Dubovka;Dubovka,Дубовка;49.05825;44.829;P;PPL;RU;;84;;;;15217;;56;Europe/Volgograd;17.01.2012
7287775;Nizhnesortymskiy;Nizhnesortymskiy;Nizhnesortymskij,Нижнесортымский;62.43965;71.76029;P;PPL;RU;;32;;;;15204;;73;Asia/Yekaterinburg;07.04.2010
1486298;Yashkino;Yashkino;Jaschkino,Jashkino,Yashkino,Яшкино;55.8736;85.4265;P;PPL;RU;;29;;;;15197;;256;Asia/Novokuznetsk;17.01.2012
468063;Yelan’;Yelan';ELAN',Jelan,Yelan',Yelan’,ЕЛАНЬ;50.949;43.73781;P;PPL;RU;;84;;;;15181;;118;Europe/Volgograd;17.01.2012
561515;Giaginskaya;Giaginskaya;Ghiaghinskayai,Giaginskaja,Giaginskaya,Гиагинская;44.86208;40.07195;P;PPL;RU;;1;;;;15169;;129;Europe/Moscow;17.01.2012
536156;Leninsk;Leninsk;LENINSK,Leninsk,Leninskiy,Leninskoje,ЛЕНИНСК,Ленинск;48.70233;45.19798;P;PPL;RU;;84;;;;15167;;249;Europe/Volgograd;17.01.2012
479687;Uchkeken;Uchkeken;Uchkeken,Utsjkeken,Учкекен;43.93778;42.51167;P;PPL;RU;;27;;;;15118;;961;Europe/Moscow;17.01.2012
508656;Pochp;Pochep;Pochep,Pocher,Pochjop,Pochp,Potschep,Potsjep,Почеп,Почёп;52.9336;33.4464;P;PPL;RU;;10;;;;15100;;163;Europe/Moscow;17.01.2012
506762;Polyarnyye Zori;Polyarnyye Zori;POLJARNYE ZORI,Poljarnye Zori,Polyarnyye Zori,ПОЛЯРНЫЕ ЗОРИ,Полярные Зори;67.36611;32.49806;P;PPL;RU;;49;;;;15092;;112;Europe/Moscow;17.01.2012
575457;Boguchar;Boguchar;Boguchar,Bogutsjar,Богучар;49.93577;40.545;P;PPL;RU;;86;;;;15048;;100;Europe/Moscow;17.01.2012
6931086;Peresvet;Peresvet;Peresvet,Пересвет;56.42302;38.17612;P;PPL;RU;;;;;;15000;;220;Europe/Moscow;10.03.2009
541647;Krasnyy Kut;Krasnyy Kut;KRASN.KUT,Krasn.Kut,Krasny Kut,Krasnyj Kut,Krasnyy Kut,КРАСН.КУТ,Красный Кут;50.95;46.96667;P;PPL;RU;;67;;;;14956;;45;Europe/Volgograd;17.01.2012
512019;Pavlovskiy Rayon;Pavlovskiy Rayon;Pavlovskij Rajon,Pavlovskiy Rayon,Павловский Район;52.66667;47.08333;A;ADM2;RU;;81;512019;;;14950;;303;Europe/Volgograd;17.01.2012
537235;Ladozhskaya;Ladozhskaya;Ladoshskaja,Ladozhskaja,Ladozhskaya,Ladozjskaja,Ладожская;45.30902;39.93803;P;PPL;RU;;38;;;;14904;;94;Europe/Moscow;17.01.2012
2012623;Zavodskoy;Zavodskoy;Zavodskoj,Zavodskoy,Заводской;43.4654;132.2911;P;PPL;RU;;59;;;;14865;;51;Asia/Vladivostok;05.04.2012
2025579;Chegdomyn;Chegdomyn;CHEGDOMYN,Chagdamin,Chagdamyn,Chegdomyn,Tsjegdomyn,ЧЕГДОМЫН,Чегдомын;51.11667;133.01667;P;PPL;RU;;30;;;;14855;;351;Asia/Vladivostok;17.01.2012
509826;Petrov Val;Petrov Val;PETROV VAL,Petrov Val,ПЕТРОВ ВАЛ,Петров Вал;50.14337;45.20958;P;PPL;RU;;84;;;;14853;;108;Europe/Volgograd;17.01.2012
1495448;Pavlovsk;Pavlovsk;PAVLOVSK,Pavlovsk,Pavlovskoye,ПАВЛОВСК,Павловск;53.31861;82.98222;P;PPL;RU;;4;;;;14827;;154;Asia/Omsk;17.01.2012
511002;Pervomaysk;Pervomaysk;PERVOMAJSK,Pervomajsk,Pervomaysk,Tashino,ПЕРВОМАЙСК,Первомайск;54.8689;43.80272;P;PPL;RU;;51;;;;14810;;160;Europe/Moscow;17.01.2012
563681;Dzhalil’;Dzhalil';DZHALIL',Dzhalil',Dzhalil’,Dzjalil,ДЖАЛИЛЬ,Джалиль;55.0239;52.7358;P;PPL;RU;;73;;;;14797;;288;Europe/Moscow;17.01.2012
579831;Bachi-Yurt;Bachi-Yurt;BIachin-Jurt,B`acin-Yurt,Bachi-Jurt,Bachi-Yurt,Baci-Jurt,Batsji-Jurt,Bai-Jurt,Bwacin-Yurt,Bwain-Yurt,B‘ain-Yurt,Krasnoarmejskoe,Krasnoarmeyskoe,Krasnoarmeyskoye,Pervomajskoe,Pervomaysk,Pervomayskoe,Pervomayskoye,БІачин-Юрт,Бачи-Юрт,Красноармейское,Первомайское;43.22417;46.19423;P;PPL;RU;;12;Shalinskiy Rayon;;;14788;;200;Europe/Moscow;04.08.2012
1510502;Belokurikha;Belokurikha;BELOKURIKHA,Belokurikha,Novaya Belokurikha,Novobelokurikha,БЕЛОКУРИХА,Белокуриха;51.9959;84.9896;P;PPL;RU;;4;;;;14733;;251;Asia/Omsk;17.01.2012
2015842;Svirsk;Svirsk;SVIRSK,Svirsk,Svirskoye,СВИРСК,Свирск;53.08583;103.3325;P;PPL;RU;;20;;;;14717;;422;Asia/Irkutsk;17.01.2012
1488272;Ust’-Abakan;Ust'-Abakan;Ust'-Abakan,Ust'-Abakanskoye,Ust-Abakan,Ust’-Abakan,Ust’-Abakanskoye,Усть-Абакан;53.83651;91.39077;P;PPL;RU;;31;;;;14696;;241;Asia/Krasnoyarsk;04.08.2012
570021;Chaltyr’;Chaltyr';Chaltyr',Chaltyr’,Tschaltyr,Tsjaltyr,Чалтырь;47.28477;39.48232;P;PPL;RU;;61;;;;14689;;56;Europe/Moscow;17.01.2012
2016430;Slavyanka;Slavyanka;SLAVJANKA,Slavjanka,Slavyanka,Slavyansk,СЛАВЯНКА,Славянка;42.8696;131.3776;P;PPL;RU;;59;;;;14687;;9;Asia/Vladivostok;28.02.2012
466084;Yuzha;Yuzha;JUZHA,Juzja,Yuzha,ЮЖА;56.58306;42.01222;P;PPL;RU;;21;;;;14678;;107;Europe/Moscow;17.01.2012
539537;Kuleshovka;Kuleshovka;Kuleshovka,Kulesjovka,Kulischewka,Кулешовка;47.07802;39.55794;P;PPL;RU;;61;;;;14668;;6;Europe/Moscow;17.01.2012
553884;Kalyazin;Kalyazin;Kaliazin,Kaljazin,Kalyazin,Калязин;57.24028;37.84333;P;PPL;RU;;77;;;;14655;;116;Europe/Moscow;17.01.2012
1496738;Novosineglazovskiy;Novosineglazovskiy;NOVOSINEGLAZOVSKIJ,Novosineglazovskij,Novosineglazovskiy,Sineglazovo,НОВОСИНЕГЛАЗОВСКИЙ,Новосинеглазовский;55.0401;61.3792;P;PPL;RU;;13;;;;14620;;251;Asia/Yekaterinburg;17.01.2012
1511103;Bachatskiy;Bachatskiy;BACHATSKIJ,Bachatskij,Bachatskiy,БАЧАТСКИЙ,Бачатский;54.2927;86.1285;P;PPL;RU;;29;;;;14618;;263;Asia/Novokuznetsk;17.01.2012
540267;Krylovskaya;Krylovskaya;Jekaterinowskaja,Krylovskaja,Krylovskaya,Yekaterinovskaya,Крыловская;46.31944;39.97111;P;PPL;RU;;38;;;;14605;;28;Europe/Moscow;17.01.2012
2013894;Ust’-Ordynskiy;Ust'-Ordynskiy;Kargana,Ust'-Orda,Ust'-Ordynskij,Ust'-Ordynskiy,Ust-Ordynskij,Ust’-Orda,Усть-Ордынский;52.805;104.75083;P;PPLA2;RU;;20;;;;14538;;510;Asia/Irkutsk;23.08.2010
1507565;Dalmatovo;Dalmatovo;DALMATOVO,Dalmatovo,Dolmatovo,ДАЛМАТОВО,Далматово;56.26;62.9362;P;PPL;RU;;40;;;;14526;;105;Asia/Yekaterinburg;17.01.2012
1493511;Roza;Roza;Rosa,Roza,Роза;54.9163;61.4586;P;PPL;RU;;13;;;;14491;;232;Asia/Yekaterinburg;17.01.2012
547591;Klimovo;Klimovo;KLIMOVO,Klimov,Klimovo,КЛИМОВО,Климово;52.38053;32.19233;P;PPL;RU;;10;;;;14482;;164;Europe/Moscow;17.01.2012
545001;Korablino;Korablino;KORABLINO,Korablino,КОРАБЛИНО,Кораблино;53.91639;40.01333;P;PPL;RU;;62;;;;14469;;138;Europe/Moscow;17.01.2012
572682;Bondarskiy Rayon;Bondarskiy Rayon;;53;42;A;ADM2;RU;;72;572682;;;14454;;165;Europe/Moscow;22.05.2008
477039;Varenikovskaya;Varenikovskaya;Varenikovo,Varenikovskaja,Varenikovskaya,Warenikowskaja,Варениковская;45.12085;37.64171;P;PPL;RU;;38;;;;14409;;14;Europe/Moscow;17.01.2012
581080;Arkadak;Arkadak;ARKADAK,Arkadak,АРКАДАК,Аркадак;51.93261;43.49778;P;PPL;RU;;67;;;;14392;;134;Europe/Volgograd;17.01.2012
528495;Matveyev Kurgan;Matveyev Kurgan;MATVEEV KURGAN,Matveev Kurgan,Matvejev Kurgan,Matveyev Kurgan,Matveyev-Kurgah,Matwejew-Kurgan,Motveyev Kurgan,МАТВЕЕВ КУРГАН,Матвеев Курган;47.5645;38.86947;P;PPL;RU;;61;;;;14342;;27;Europe/Moscow;17.01.2012
542213;Krasnoslobodsk;Krasnoslobodsk;KRASNOSLOBODSK,Krasnaya Sloboda,Krasnoslobodsk,Sloboda,КРАСНОСЛОБОДСК,Краснослободск;48.70708;44.57702;P;PPL;RU;;84;;;;14334;;252;Europe/Volgograd;17.01.2012
486626;Sukhodol;Sukhodol;SUKHODOL,Sukhodol,СУХОДОЛ,Суходол;53.90063;51.2117;P;PPL;RU;;65;;;;14296;;87;Europe/Samara;17.01.2012
481941;Tovarkovo;Tovarkovo;TOVARKOVO,Tovarkovo,ТОВАРКОВО;54.67617;35.9386;P;PPL;RU;;25;;;;14294;;160;Europe/Moscow;17.01.2012
805775;Borisovka;Borisovka;Borisovka,Борисовка;50.62361;35.99028;P;PPL;RU;;9;;;;14253;;210;Europe/Moscow;10.08.2010
559459;Gorokhovets;Gorokhovets;GOROKHOVEC,Gorochowez,Gorohkovets,Gorokhovets,ГОРОХОВЕЦ;56.20152;42.69351;P;PPL;RU;;83;;;;14247;;89;Europe/Moscow;28.02.2012
1497276;Novaya Lyalya;Novaya Lyalya;Novaja Ljalja,Novaya Lyalya,Новая Ляля;59.05503;60.59899;P;PPL;RU;;71;;;;14246;;99;Asia/Yekaterinburg;17.01.2012
2016307;Solnechnyy;Solnechnyy;SOLNECHNYJ,Solnechnyy,Solnetsjnyj,СОЛНЕЧНЫЙ;50.72139;136.63194;P;PPL;RU;;30;;;;14227;;288;Asia/Vladivostok;17.01.2012
562245;Gadzhiyevo;Gadzhiyevo;Gadzhievo,Gadzhiyevo,Murmansk-130,Sayda Guba Base,Skalistyy,Yagel'naya Guba,Yagel’naya Guba,Гаджиево;69.25506;33.33616;P;PPL;RU;;49;;;;14225;;34;Europe/Moscow;17.01.2012
534174;Lopatinskiy;Lopatinskiy;Dvoriki,Lopatinskij,Lopatinskiy,Lopatinskiy Rudnik,Лопатинский;55.34101;38.72366;P;PPL;RU;;47;;;;14219;;122;Europe/Moscow;17.01.2012
482042;Toropets;Toropets;TOROPEC,Toropets,Toropez,ТОРОПЕЦ;56.49779;31.63528;P;PPL;RU;;77;;;;14187;;180;Europe/Moscow;17.01.2012
572500;Borisovka;Borisovka;BORISOVKA,Bohsouka,Borisovka,БОРИСОВКА,Борисовка;50.60156;36.01549;P;PPL;RU;;9;;;;14148;;140;Europe/Moscow;17.01.2012
529709;Mamadysh;Mamadysh;Mamadysh,Mamadysj,Мамадыш;55.71524;51.40797;P;PPL;RU;;73;Mamadyshkiy Rayon;;;14148;;90;Europe/Moscow;17.01.2012
2016708;Shilka;Shilka;SHILKA,Shilka,Sjilka,ШИЛКА,Шилка;51.85;116.03333;P;PPL;RU;;93;;;;14132;;492;Asia/Yakutsk;17.01.2012
583794;Akhty;Akhty;Achty,Akhtay,Akhti,Akhty,Ахты;41.45968;47.73123;P;PPL;RU;;17;;;;14080;;1065;Europe/Moscow;17.01.2012
1501356;Kuragino;Kuragino;KURAGINO,Kuragino,Kuraguino,КУРАГИНО,Курагино;53.8975;92.6725;P;PPL;RU;;91;;;;14076;;281;Asia/Krasnoyarsk;04.08.2012
551846;Kaspiyskiy;Kaspiyskiy;Kaspijskij,Kaspiyskiy,LAGAN',Lagan,Lagan',Lagan’,Logan',Logan’,Каспийский,ЛАГАНЬ;45.39288;47.37073;P;PPL;RU;;24;;;;14045;;229;Europe/Moscow;17.01.2012
487543;Stepnoye;Stepnoye;Luy,Otrogovo,STEPNOE,Stepnoje,Stepnoye,СТЕПНОЕ;51.37972;46.84917;P;PPL;RU;;67;;;;14035;;72;Europe/Volgograd;28.02.2012
1506192;Gramoteino;Gramoteino;GRAMOTEINO,Gramoteina,Gramoteino,ГРАМОТЕИНО,Грамотеино;54.5368;86.3839;P;PPL;RU;;29;;;;14010;;219;Asia/Novokuznetsk;17.01.2012
516400;Oboyan’;Oboyan';OBOJAN',Obojan,Obojan',Obojany,Oboyan',Oboyan’,ОБОЯНЬ,Обоянь;51.20981;36.27919;P;PPL;RU;;41;;;;14000;;189;Europe/Moscow;17.01.2012
2016308;Solnechnyy;Solnechnyy;Solnechnyj,Solnechnyy,Solnetsjnyj,Солнечный;50.58333;137.03333;P;PPL;RU;;30;;;;13993;;33;Asia/Vladivostok;17.01.2012
2025489;Chernigovka;Chernigovka;Chernigovka,Tsjernigovka,Черниговка;44.3398;132.5695;P;PPL;RU;;59;;;;13969;;93;Asia/Vladivostok;05.04.2012
582181;Anapskaya;Anapskaya;Anapskaja,Anapskaya,Анапская;44.89671;37.386;P;PPL;RU;;38;;;;13965;;16;Europe/Moscow;17.01.2012
557563;Iglino;Iglino;IGLINO,Iglino,ИГЛИНО,Иглино;54.83244;56.41264;P;PPL;RU;;8;;;;13958;;114;Asia/Yekaterinburg;17.01.2012
1506258;Gornyak;Gornyak;Gornjak,Gornyak,Горняк;55.1362;61.6833;P;PPL;RU;;13;;;;13946;;203;Asia/Yekaterinburg;17.01.2012
553389;Kameshkovo;Kameshkovo;KAMESHKOVO,Kameshkovo,Kamesjkovo,КАМЕШКОВО,Камешково;56.35305;41.00941;P;PPL;RU;;83;;;;13935;;99;Europe/Moscow;17.01.2012
536186;Leninkent;Leninkent;LENINKENT,Leninkent,ЛЕНИНКЕНТ,Ленинкент;42.96895;47.35202;P;PPL;RU;;17;;;;13912;;112;Europe/Moscow;17.01.2012
475614;Verkhnedneprovskiy;Verkhnedneprovskiy;Verkhnedneprovskij,Verkhnedneprovskiy,Верхнеднепровский;54.98131;33.34573;P;PPL;RU;;69;;;;13903;;215;Europe/Moscow;17.01.2012
489446;Srednyaya Akhtuba;Srednyaya Akhtuba;Srednjaja Akhtuba,Srednyaya Akhtuba,Средняя Ахтуба;48.70998;44.86724;P;PPL;RU;;84;;;;13887;;17;Europe/Volgograd;17.01.2012
579999;Babayurt;Babayurt;Babajurt,Babayurt,Бабаюрт;43.6002;46.77888;P;PPL;RU;;17;;;;13857;;0;Europe/Moscow;17.01.2012
1511736;Altayskoye;Altayskoye;ALTAJSKIJ,Altaisk,Altaiskoe,Altajskoe,Altayskiy,Altayskoye,АЛТАЙСКИЙ,Алтайское;51.95333;85.3325;P;PPL;RU;;4;;;;13852;;288;Asia/Omsk;17.01.2012
515771;Okulovka;Okulovka;OKULOVKA,Okulovka,Okulowka,ОКУЛОВКА;58.40083;33.29083;P;PPL;RU;;52;;;;13852;;164;Europe/Moscow;17.01.2012
531257;Malaya Vishera;Malaya Vishera;MALAJA VISHERA,Malaia Vichera,Malaja Vishera,Malaja Visjera,Malaja Wischera,Malaya Vishera,МАЛАЯ ВИШЕРА,Малая Вишера;58.84538;32.22218;P;PPL;RU;;52;;;;13834;;68;Europe/Moscow;17.01.2012
551145;Kem’;Kem';KEM',Kem,Kem',Kem’,Ken,Vienan Kemi,КЕМЬ,Кемь;64.95546;34.57929;P;PPL;RU;;28;;;;13829;;15;Europe/Moscow;17.01.2012
523186;Navlya;Navlya;NAVLJA,Navlja,Navlya,Novlya,НАВЛЯ,Навля;52.82544;34.4996;P;PPL;RU;;10;;;;13735;;174;Europe/Moscow;17.01.2012
490683;Somovo;Somovo;SOMOVO,Somovo,СОМОВО,Сомово;51.74098;39.36655;P;PPL;RU;;86;;;;13729;;110;Europe/Moscow;17.01.2012
1488838;Tyazhinskiy;Tyazhinskiy;TJAZHINSKIJ,Tjazhinskij,Tjazjinskij,Tyazhin,Tyazhing,Tyazhinskiy,Tyazhinskoye,ТЯЖИНСКИЙ,Тяжинский;56.11607;88.52279;P;PPL;RU;;29;;;;13716;;209;Asia/Novokuznetsk;04.08.2012
470905;Vuktyl;Vuktyl;VUKTYL,Vuktyl,ВУКТЫЛ;63.85667;57.30944;P;PPL;RU;;34;;;;13693;;107;Europe/Moscow;17.01.2012
547681;Kletnya;Kletnya;KLETNJA,Kletnja,Kletnya,Lyudinka,КЛЕТНЯ,Клетня;53.38967;33.21714;P;PPL;RU;;10;;;;13658;;184;Europe/Moscow;17.01.2012
542312;Krasnokumskoye;Krasnokumskoye;Krasnaya Slobodka,Krasnokumskoe,Krasnokumskoje,Krasnokumskoye,Краснокумское;44.17806;43.50194;P;PPL;RU;;70;;;;13630;;247;Europe/Moscow;17.01.2012
565300;Donskoy;Donskoy;Donskoj,Donskoy,Донской;47.41404;40.25742;P;PPL;RU;;61;;;;13627;;12;Europe/Moscow;17.01.2012
535254;Likhovskoy;Likhovskoy;LIKHOVSKOJ,Lichaja,Likhaya,Likhoj,Likhovskiy,Likhovskoj,Likhovskoy,Likhoy,ЛИХОВСКОЙ,Лиховской,Лихой;48.15188;40.17925;P;PPL;RU;;61;;;;13617;;219;Europe/Moscow;17.01.2012
1502112;Krasnogorskiy;Krasnogorskiy;KRASNOGORSKIJ,Krasnogorskij,Krasnogorskiy,КРАСНОГОРСКИЙ,Красногорский;54.6025;61.231;P;PPL;RU;;13;;;;13603;;246;Asia/Yekaterinburg;17.01.2012
1494331;Pospelikha;Pospelikha;POSPELIKHA,Pospelikha,ПОСПЕЛИХА,Поспелиха;51.95;81.76667;P;PPL;RU;;4;;;;13586;;188;Asia/Omsk;17.01.2012
567902;Chkalovsk;Chkalovsk;CHKALOVSK,Chkalovsk,Tsjkalovsk,Vasil'yevo,Vasilevo,Vasil’yevo,ЧКАЛОВСК;56.76776;43.25135;P;PPL;RU;;51;;;;13577;;85;Europe/Moscow;28.02.2012
580783;Arti;Arti;ARTI,Arti,АРТИ,Арти;56.42344;58.53276;P;PPL;RU;;71;;;;13564;;230;Asia/Yekaterinburg;17.01.2012
1512223;Abalak;Abalak;Abalak,Abalakskoye,Абалак;58.12861;68.59444;P;PPL;RU;;78;;;;13555;;98;Asia/Yekaterinburg;17.01.2012
515155;Opochka;Opochka;Opochka,Opotschka,Opotsjka,Pechka,Опочка;56.71048;28.66174;P;PPL;RU;;60;;;;13548;;87;Europe/Moscow;17.01.2012
552829;Karakulinskiy Rayon;Karakulinskiy Rayon;;56.08333;53.66667;A;ADM2;RU;;80;552829;;;13511;;202;Europe/Samara;15.11.2007
569934;Chaplygin;Chaplygin;CHAPLYGIN,Chaplygin,Ranenburg,Tsjaplygin,ЧАПЛЫГИН,Чаплыгин;53.24319;39.96288;P;PPL;RU;;43;;;;13488;;148;Europe/Moscow;17.01.2012
500303;Ruza;Ruza;RUZA,Rusa,Ruza,РУЗА,Руза;55.69898;36.19522;P;PPL;RU;;47;;;;13480;;183;Europe/Moscow;17.01.2012
512052;Pavlovsk;Pavlovsk;PAVLOVSK,Paviosk,Pavlovsk,Slutsk,ПАВЛОВСК,Павловск;59.68333;30.43472;P;PPL;RU;;66;;;;13474;;45;Europe/Moscow;17.01.2012
548982;Khvalynsk;Khvalynsk;KHVALYNSK,Khvalynsk,ХВАЛЫНСК,Хвалынск;52.4906;48.1058;P;PPL;RU;;67;;;;13437;;39;Europe/Volgograd;17.01.2012
828218;Zaozrsk;Zaozersk;Murmansk-150,Zaozersk,Zaozjorsk,Zaozrsk,Заозерск,Заозёрск;69.40052;32.44761;P;PPL;RU;;49;;;;13429;;53;Europe/Moscow;19.01.2012
1506422;Golyshmanovo;Golyshmanovo;GOLYSHMANOVO,Golyshmanovo,Golysjmanovo,Katyshka,ГОЛЫШМАНОВО,Голышманово;56.3979;68.37279;P;PPL;RU;;78;;;;13424;;122;Asia/Yekaterinburg;17.01.2012
466200;Yuryuzan’;Yuryuzan';JURJUZAN',Jurjuzan,Jurjuzan',Yuryuzan',Yuryuzan’,ЮРЮЗАНЬ,Юрюзань;54.86333;58.42194;P;PPL;RU;;13;;;;13424;;398;Asia/Yekaterinburg;17.01.2012
2027184;Baley;Baley;BALEJ,Balei,Balej,Baley,Batey,Novo-Troitskiy Promysel,Nowo Troizkoje,БАЛЕЙ,Балей;51.6;116.63333;P;PPL;RU;;93;;;;13404;;853;Asia/Yakutsk;17.01.2012
484747;Talovaya;Talovaya;TALOVAJA,Talovaja,Talovaya,Talowaja,ТАЛОВАЯ,Таловая;51.11444;40.73;P;PPL;RU;;86;;;;13367;;126;Europe/Moscow;17.01.2012
554173;Kalininskaya;Kalininskaya;Kalininskaja,Kalininskaya,Kalininskyaya,Popovicheskaya,Popovichevskaya,Popovichskaya,Popoviehskaya,Popowitscheskaja,Калининская;45.4844;38.66221;P;PPL;RU;;38;;;;13363;;10;Europe/Moscow;17.01.2012
479640;Udel’naya;Udel'naya;Udel'naja,Udel'naya,Udel'noye,Udel’naya,Udel’noye,Удельная;55.62536;38.00284;P;PPL;RU;;47;;;;13357;;130;Europe/Moscow;17.01.2012
2025286;Chuguyevka;Chuguyevka;Chuguevka,Chuguyevka,Tsjugujevka,Чугуевка;44.1652;133.8635;P;PPL;RU;;59;;;;13354;;264;Asia/Vladivostok;05.04.2012
509985;Petrovskaya;Petrovskaya;Petrovskaja,Petrovskaya,Петровская;45.43139;37.955;P;PPL;RU;;38;;;;13340;;2;Europe/Moscow;17.01.2012
1505584;Inskoy;Inskoy;INSKOJ,Inskoj,Inskoy,ИНСКОЙ,Инской;54.4297;86.44;P;PPL;RU;;29;;;;13326;;220;Asia/Novokuznetsk;17.01.2012
492218;Skuratovskiy;Skuratovskiy;SKURATOVSKIJ,Skuratovka,Skuratovo,Skuratovskij,Skuratovskiy,Yuzhnyy,СКУРАТОВСКИЙ,Скуратовский;54.10152;37.60384;P;PPLX;RU;;76;;;;13325;;259;Europe/Moscow;28.02.2012
2022083;Kirensk;Kirensk;KCK,Kirensk,Киренск;57.78528;108.11194;P;PPL;RU;;20;;;;13308;;254;Asia/Irkutsk;13.05.2012
485313;Syas’stroy;Syas'stroy;Siasstroj,Sjas'stroj,Syas'stroy,Syas’stroy,Сясьстрой;60.13669;32.56906;P;PPL;RU;;42;;;;13300;;9;Europe/Moscow;17.01.2012
1485020;Znamenskoye;Znamenskoye;Znamenskoe,Znamenskoje,Znamenskoye,Знаменское;57.12806;73.82821;P;PPL;RU;;54;;;;13300;;68;Asia/Omsk;17.01.2012
486834;Sudogda;Sudogda;SUDOGDA,Sudogda,СУДОГДА,Судогда;55.95394;40.86291;P;PPL;RU;;83;;;;13277;;98;Europe/Moscow;17.01.2012
480851;Tsivil’sk;Tsivil'sk;CIVIL'SK,Civil'sk,Tsibil'sk,Tsibil’sk,Tsivil'sk,Tsivilsk,Tsivil’sk,ЦИВИЛЬСК,Цивильск;55.86974;47.47874;P;PPL;RU;;16;;;;13252;;81;Europe/Moscow;28.02.2012
559179;Goyty;Goyty;GIojtIa,GIojtIe,Goity,Gojty,Goytha,Goythe,Goyty,Svobodnoe,Svobodnoye,oytha,oythe,ГІойтІа,ГІойтІе,Гойты,Свободное;43.16417;45.62278;P;PPL;RU;;12;;;;13250;;213;Europe/Moscow;04.08.2012
511785;Pechory;Pechory;Pechery,Pechory,Petseri,Petsjory,Vyru Pechory,Печоры;57.81642;27.6119;P;PPL;RU;;60;;;;13246;;92;Europe/Moscow;29.11.2008
1486261;Yaya;Yaya;JAJA,Jaja,Yaya,ЯЯ,Яя;56.206;86.44;P;PPL;RU;;29;;;;13238;;141;Asia/Novokuznetsk;17.01.2012
473903;Vetluzhskiy;Vetluzhskiy;Golyshi,VETLUZHSKIJ,Vetluzhskiy,Vetluzjskij,ВЕТЛУЖСКИЙ;58.39016;45.46542;P;PPL;RU;;37;;;;13229;;116;Europe/Moscow;17.01.2012
