geonameid;name;latitude;longitude;fclass;acode;population
1506271;ГОРНО-АЛТАЙСК,Горно-Алтайск;51.95611;85.955;P;3;54917
484957;Табасаранский Район;41.91667;48;A;17;54822
577893;БЕЛОРЕЧЕНСК,Белореченск;44.76733;39.87424;P;38;54526
2021618;КРАСНОКАМЕНСК,Краснокаменск;50.0979;118.0369;P;93;54316
486360;Сулейман-Стальский Район;41.66667;48.08333;A;17;54027
482965;Тимашёвск;45.61694;38.94528;P;38;53940
496278;СЕВЕРОМОРСК,Североморск;69.06889;33.41622;P;49;53921
565381;ДОМОДЕДОВО,Домодедово;55.4413;37.75367;P;47;53887
523654;Надтеречный Район,Теркайист;43.58333;45.25;A;12;53823
470252;Вышний Волочек;57.59125;34.56453;P;77;53800
582182;Анапа;44.89084;37.3239;P;38;53600
571159;БУГУРУСЛАН,Бугуруслан;53.6554;52.442;P;55;53511
562321;Фрязево;55.73321;38.46458;P;47;53212
534701;ЛИВНЫ,Ливны;52.42534;37.60689;P;56;52915
468866;Ярцево;55.06667;32.69639;P;69;52706
542327;КРАСНОКАМСК,Краснокамск;58.0796;55.7552;P;90;52689
562319;ФРЯЗИНО,Фрязино;55.96056;38.04556;P;47;52255
1485439;Заринск,Заринская;53.7074;84.9493;P;4;52209
1496476;Нягань;62.14056;65.39361;P;32;52137
548652;КИМРЫ,Кимры;56.86667;37.35;P;77;52070
523209;Наурски Район,Наурский Район,Новр-ГІалин Район;43.66667;45.5;A;12;51967
494999;Шелковский Район;43.58333;46;A;12;51783
473778;ВИДНОЕ;55.55239;37.70966;P;47;51721
2014927;Тулун;54.5559;100.5905;P;20;51330
555111;Ивантеевка;55.97111;37.92083;P;47;51085
565348;Донецк;48.33372;39.94776;P;61;50850
561667;ГЕЛЕНДЖИК,Геленджик;44.5622;38.0848;P;38;50715
571887;Ботлихский Район;42.75;46.25;A;17;50680
532657;ЛЫТКАРИНО,Лыткарино;55.58271;37.90516;P;47;50619
548602;КИНГИСЕПП,Кингисепп;59.37331;28.61343;P;42;50566
547840;КИЗЛЯР,Кизляр;43.84712;46.71445;P;17;50564
567434;ЧУСОВОЙ,Чусовой;58.3013;57.8131;P;90;50205
2126099;Чукотский АО,Чукотский автономный округ;67.5;172;A;15;50133
513883;ОТРАДНЫЙ,Отрадный;53.37596;51.3452;P;65;50127
1536289;Семидесятка,Снежинск,Челябинск-70;56.085;60.73139;P;13;50086
1512086;Академгородок,Новосибирский Академгородок;54.8523;83.106;P;53;50000
1492893;САЯНОГОРСК,Саяногорск;53.0875;91.39972;P;31;49939
553216;КАНАШ,Канаш;55.50962;47.49127;P;16;49886
525404;Мончегорск;67.93972;32.87389;P;49;49868
498418;САТКА,Сатка;55.0425;59.04;P;13;49384
500299;РУЗАЕВКА,Рузаевка;54.06387;44.9509;P;46;49311
1487277;Верхняя Салда;58.04874;60.55949;P;71;48992
1495974;ОСИННИКИ,Осинники;53.6239;87.3598;P;29;48919
1499053;МЕГИОН,Мегион;61.0296;76.1136;P;32;48691
481985;ТОРЖОК;57.0436;34.96221;P;77;48546
1501141;КУЙБЫШЕВ,Куйбышев;55.44753;78.32181;P;53;48308
471101;ВСЕВОЛОЖСК;60.02043;30.63716;P;42;48224
2013923;Усть-Кут;56.7938;105.7672;P;20;48202
472350;Волосовский Район;59.42105;29.47705;A;42;47925
538836;КУРГАНИНСК,Курганинск;44.88;40.59861;P;38;47681
1540356;Радужный;62.09611;77.475;P;32;47679
524640;МЦЕНСК,Мценск;53.27657;36.57334;P;56;47609
495111;Шебекинский Район;50.5;37;A;9;47556
578155;БЕЛАЯ-КАЛИТВА,Белая Калитва;48.18585;40.77424;P;61;47521
2016764;ШЕЛЕХОВ,Шелехов;52.21389;104.1;P;20;47459
558312;ГРЯЗИ,Грязи;52.49657;39.93593;P;43;47413
524699;МОЖГА,Можга;56.44469;52.22763;P;80;47270
1510203;БЕРЕЗОВСКИЙ,Берёзовский;56.9083;60.8019;P;71;47000
2027749;АМУРСК,Амурск;50.22611;136.89944;P;30;46993
2016703;Шилкинский Район;52;115.66667;A;93;46849
499452;Сафоново;55.15;33.21667;P;69;46637
538908;КУРЧАТОВ,Курчатов;51.6601;35.6521;P;41;46600
1508350;ЧЕБАРКУЛЬ,Чебаркуль;54.9749;60.3633;P;13;46502
1498087;НАДЫМ,Надым;65.53333;72.51667;P;87;46339
874045;Старый Малгобек;43.54437;44.59592;P;19;46334
518413;Новооскольский Район;50.75;37.83333;A;9;46231
511794;ПЕЧОРА,Печора;65.14716;57.22439;P;34;46113
502793;РАССКАЗОВО,Рассказово;52.65599;41.88461;P;72;45957
546521;КОЛЬЧУГИНО,Кольчугино;56.29929;39.38304;P;83;45912
479704;Учалы;54.2996;59.4521;P;8;45687
472722;ВОЛХОВ,Волхов;59.9258;32.33819;P;42;45673
468390;ЕФРЕМОВ,Ефремов;53.14806;38.09924;P;76;45497
553152;Каневская;46.0849;38.9596;P;38;45334
2016187;Спасск-Дальний,Спасское;44.5978;132.8209;P;59;45265
495112;ШЕБЕКИНО,Шебекино;50.40967;36.9136;P;9;45194
568595;ЧЕРНЯХОВСК,Черняховск;54.63345;21.81557;P;23;45187
1490796;СТРЕЖЕВОЙ,Стрежевой;60.7333;77.5889;P;75;44784
1504871;Камень-на-Оби;53.7884;81.3423;P;4;44564
583798;АХТУБИНСК,Ахтубинск;48.27955;46.17217;P;7;44551
541404;КРАСНЫЙ СУЛИН,Красный Сулин;47.89221;40.07037;P;61;44133
478044;Усть-Лабинск;45.21436;39.69033;P;38;44088
1498129;МЫСКИ,Мыски;53.709;87.8014;P;29;44082
863061;Усинск;65.99389;57.52806;P;34;44078
500886;РТИЩЕВО,Ртищево;52.26041;43.78745;P;67;44013
1511954;АЛАПАЕВСК,Алапаевск,Алапаєвськ,Алапајевск;57.85158;61.69627;P;71;44000
554599;КАЧКАНАР,Качканар;58.7002;59.4839;P;71;43983
2055166;Саянск;54.1088;102.1648;P;20;43949
480122;ТУТАЕВ,Тутаев;57.88529;39.5406;P;88;43828
512382;ПАШКОВСКИЙ,Пашковский;45.0244;39.10679;P;38;43634
496519;СЕРТОЛОВО,Сертолово;60.1444;30.20165;P;42;43622
511359;Переславль-Залесский;56.73934;38.85626;P;88;43489
531129;МАЛГОБЕК,Малгобек;43.51118;44.58821;P;19;43400
525138;МОРШАНСК,Моршанск;53.44354;41.81065;P;72;43311
490068;СОВЕТСК,Совецк;55.08392;21.87851;P;23;43309
542000;КРАСНОЕ СЕЛО,Красное Село;59.73833;30.08944;P;66;43134
1499350;МАРИИНСК,Мариинск;56.21389;87.74722;P;29;43122
542199;КРАСНОУФИМСК,Красноуфимск;56.60585;57.76686;P;71;43121
540771;КРОНШТАДТ,Кронштадт;59.99541;29.76668;P;66;42987
518909;НОВОДВИНСК,Новодвинск;64.4165;40.8122;P;6;42900
464101;Заволжье;56.64051;43.39446;P;51;42900
1492401;ШАРЫПОВО,Шарыпово;55.54028;89.20083;P;91;42773
544370;КОРЯЖМА,Коряжма;61.31433;47.16914;P;6;42627
517269;НОВОЗЫБКОВ,Новозыбков;52.5396;31.9275;P;10;42571
579998;Бабаюртовский Район;43.58333;47;A;17;42554
2018116;ПАРТИЗАНСК,Партизанск;43.12583;133.13389;P;59;42489
516779;Андалалский Район,Нажин-Юьртан Район,Ножай-Юртовский Район,Ножин-Юьртан Район;43.08333;46.41667;A;12;42443
545673;КОНАКОВО,Конаково;56.7;36.76667;P;77;42239
491281;СОКОЛ,Сокол;59.46167;40.12056;P;85;42174
583437;Алатырь;54.8421;46.5813;P;16;42156
554894;ИЗБЕРБАШ,Избербаш;42.56955;47.86447;P;17;42121
465543;ЗАИНСК,Заинск;55.3195;52.06942;P;73;42044
2020812;ЛЕСОЗАВОДСК,Лесозаводск;45.47944;133.42444;P;59;41778
544896;КОРЕНОВСК,Кореновск;45.46899;39.45136;P;38;41665
1505526;ИРБИТ,Ирбит;57.67052;63.071;P;71;41647
478544;Урюпинск;50.8047;42.0138;P;84;41644
1500997;КЫШТЫМ,Кыштым;55.714;60.5528;P;13;41625
561731;ГАЙ,Гай;51.4666;58.4552;P;55;41619
6696686;Пыть-Ях;60.74985;72.85824;P;32;41500
478581;Красноармейское,УРУС-МАРТАН,Урус-Мартан,Хьалха-Марта,Хаха-Марта;43.13053;45.53791;P;12;41480
532459;ЛЮДИНОВО,Людиново;53.86639;34.44778;P;25;41392
463824;ЗЕЛЕНОКУМСК,Зеленокумск;44.40694;43.88056;P;70;41306
496478;СЕСТРОРЕЦК,Сестрорецк;60.09802;29.96378;P;66;41281
563705;Дзержинский;55.62945;37.85654;P;47;41146
576317;БИРСК,Бирск;55.42111;55.54278;P;8;41014
562389;ФРОЛОВО,Фролово;49.77133;43.66222;P;84;40882
524736;Моздок;43.74359;44.65177;P;68;40823
2119538;ЕЛИЗОВО,Елизово;53.1873;158.3805;P;92;40692
536069;Ленинский Район;52.71667;41.45;A;72;40584
581313;АПШЕРОНСК,Апшеронск;44.46472;39.73417;P;38;40451
2019951;МИРНЫЙ,Мирный;62.53528;113.96111;P;63;40308
481964;ТОСНО;59.54;30.8775;P;42;40198
533690;ЛУГА,Луга;58.73722;29.84528;P;42;40114
551964;КАШИРА,Кашира;54.84444;38.16694;P;47;40084
1502536;КОРКИНО,Коркино;54.8913;61.3969;P;13;40046
6696767;Лангепас;61.25439;75.2124;P;32;40000
1488429;УРАЙ,Урай;60.13044;64.78896;P;32;39878
582956;АЛЕКСЕЕВКА,Алексеевка;50.6309;38.6903;P;9;39848
485698;СВЕТЛОГРАД;45.33528;42.85472;P;70;39727
470734;ВЯТСКИЕ ПОЛЯНЫ;56.22602;51.06557;P;33;39534
1489962;ТАВДА;58.04254;65.27258;P;71;39480
548410;КИРОВ,Киров;54.06686;34.29955;P;25;39319
470666;ВЯЗНИКИ;56.24057;42.15563;P;83;39243
1493648;РЕЖ,Реж;57.37005;61.40428;P;71;39216
1485634;ЮЖНОУРАЛЬСК,Южноуральск;54.4418;61.2536;P;13;39200
1540711;Муравленко;63.78977;74.52301;P;87;39137
544704;Корочанский Район;50.83333;37.25;A;9;39086
473788;ВИЧУГА;57.21276;41.93012;P;21;39071
583673;АКСАЙ,Аксай;47.25838;39.86675;P;61;38871
1497549;НИЖНЕУДИНСК,Нижнеудинск;54.9076;99.0276;P;20;38723
536200;Ленинградская;46.3214;39.3877;P;38;38712
526558;МИЛЛЕРОВО,Миллерово;48.92265;40.39673;P;61;38527
553190;Кандалакша;67.162;32.41229;P;49;38431
2051471;Дальнегорск;44.56039;135.57009;P;59;38424
562309;ФУРМАНОВ,Фурманов;57.25363;41.10849;P;21;38380
1541359;Лянтор;61.61945;72.15546;P;32;38200
2026303;Большой Камень;43.1225;132.35833;P;59;38100
1493197;Обдорск,Салехард;66.53;66.60194;P;87;38025
1489870;ТАЙШЕТ,Тайшет,Тајшет;55.9342;98.0044;P;20;37766
479532;УГЛИЧ,Угич,Углич;57.5275;38.33167;P;88;37732
539555;КУЛЕБАКИ,Кулебаки;55.41333;42.5325;P;51;37622
481608;ТРОИЦК;55.48498;37.30736;P;47;37591
579574;БАКСАН;43.68806;43.53694;P;22;37519
534332;Ломоносовский Район;59.89721;29.73994;A;42;37420
517716;НОВОВОРОНЕЖ,Нововоронеж;51.30719;39.21732;P;86;37392
2014718;Тында;55.16667;124.71667;P;5;37335
504576;ПРОТВИНО,Протвино;54.8682;37.21584;P;47;37329
565778;ДОБРЯНКА,Добрянка;58.4644;56.4127;P;90;36972
534341;ЛОМОНОСОВ,Ломоносов;59.90612;29.77253;P;66;36778
575560;БОГОРОДСК;56.10514;43.51294;P;51;36652
496934;СЕРДОБСК,Сердобск;52.45861;44.21689;P;57;36652
483661;ТЕМРЮК,Темрюк;45.27055;37.38716;P;38;36546
518682;НОВОКУБАНСК,Новокубанск;45.117;41.0267;P;38;36401
1490686;Сухой Лог;56.9094;62.0296;P;71;36329
492162;СЛАНЦЫ,Сланцы;59.11817;28.09137;P;42;36209
483137;ТЕЙКОВО,Тейково;56.85796;40.53692;P;21;36015
576172;БЛАГОДАРНЫЙ,Благодарный;45.09778;43.43639;P;70;35995
568608;ЧЕРНУШКА,Чернушка;56.50722;56.07661;P;90;35942
1486468;ЯЛУТОРОВСК;56.65358;66.30058;P;78;35892
477192;ВАЛУЙКИ,Валуйки;50.2035;38.1067;P;9;35887
576697;Беслан;43.19217;44.54313;P;68;35604
477189;Валуйский Район;50.16667;38;A;9;35400
551891;КАСИМОВ,Касимов;54.94111;41.39528;P;62;35355
493463;мрле,Шумерля;55.5005;46.41288;P;16;35220
2124286;КОРСАКОВ,Корсаков;46.63277;142.7813;P;64;35091
559320;ГОРЯЧЕВОДСКИЙ,Горячеводский;44.02361;43.09222;P;70;35075
558066;Гулькевичи;45.35383;40.69465;P;38;34953
472424;Волоконовский Район;50.5;37.83333;A;9;34821
584441;АБИНСК,Абинск;44.87258;38.16111;P;38;34668
566181;Динская;45.21782;39.22833;P;38;34573
2609906;Балтийск;54.65382;19.91104;P;23;34540
552951;КАРАБУЛАК,Карабулак;43.30513;44.89949;P;19;34511
830844;Трёхгорный;54.815;58.45917;P;13;34500
516716;НУРЛАТ,Нурлат;54.42766;50.80511;P;73;34451
514198;ОСТРОГОЖСК,Острогожск;50.8664;39.07562;P;86;34403
545626;КОНДОПОГА,Кондопога;62.20565;34.26138;P;28;34360
548625;КИНЕЛЬ,Кинель;53.22571;50.62907;P;65;34336
489088;СТАРАЯ РУССА,Старая Русса;57.99439;31.36081;P;52;34303
576116;БЛАГОВЕЩЕНСК,Благовещенск;55.035;55.97806;P;8;34238
1491706;СЛАВГОРОД,Славгород,Славгородское;52.9978;78.6449;P;4;34141
551375;Казбековский Район;43;46.66667;A;17;34074
538340;КУШВА,Кушва;58.29056;59.75917;P;71;34058
478130;Усть-Джегута;44.0834;41.9763;P;27;34001
496526;Серпуховский Район;54.91667;37.41667;A;47;33906
501183;Ростов;57.1914;39.41394;P;88;33803
1511368;АРТЕМОВСКИЙ,Артёмовский;57.3555;61.86865;P;71;33700
6417459;Краснознаменск;55.59944;37.03861;P;47;33700
509987;ПЕТРОВСК,Петровск;52.30639;45.39167;P;67;33622
496275;Североуральск;60.15328;59.95205;P;71;33500
547849;КИЗИЛЮРТ,Кизилюрт;43.20697;46.8679;P;17;33411
523405;Нарткала;43.5575;43.85083;P;22;33390
555746;ИСТРА,Истра;55.91997;36.86867;P;47;33390
497927;СЕГЕЖА,Сегежа;63.74147;34.32218;P;28;33354
2012484;ЗИМА,Зима;53.9202;102.0442;P;20;33323
1487394;Верхний Уфалей;56.0556;60.2397;P;13;33245
563822;Дятьково;53.59782;34.33825;P;10;33200
505259;Приморско-Ахтарск;46.0497;38.1747;P;38;33102
543605;КОТОВСК,Котовск;52.58666;41.5021;P;72;33077
580660;АША,Аша;54.9973;57.2722;P;13;33006
529073;МАРКС;51.71111;46.74861;P;67;32929
568584;Чeрнянский Район;51;37.91667;A;9;32918
558118;Белая,Белка,ГУДЕРМЕС,Гудермес,Гумс,Гуьмсе,Гуьмсех;43.35071;46.10925;P;12;32769
2124615;ХОЛМСК,Холмск;47.05111;142.05694;P;64;32681
530849;МАЛОЯРОСЛАВЕЦ,Малоярославец;55.01457;36.47185;P;25;32669
476062;Великий Устюг;60.76186;46.31352;P;85;32642
536206;Юбилейный;55.93333;37.83333;P;47;32508
566384;ДЕСНОГОРСК,Десногорск;54.15077;33.28151;P;69;32451
533543;Луховицы;54.97661;39.0444;P;47;32387
452949;УДОМЛЯ;57.87944;34.9925;P;77;32373
491882;СЛОБОДСКОЙ,Слободской;58.73222;50.17722;P;33;32361
1509888;БОГДАНОВИЧ,Богданович;56.78028;62.04944;P;71;32270
522943;Нефтегорский Район;52.83333;50.83333;A;65;32008
565290;ДОНСКОЙ,Донской;53.97106;38.33627;P;76;31968
548658;Кимовск;53.97164;38.53186;P;76;31947
831130;Знаменск,КАПУСТИН ЯР;48.5842;45.7338;P;7;31922
505057;Приволжский;51.40944;46.04833;P;67;31849
559678;Городец;56.65493;43.47273;P;51;31788
523553;Нахабино;55.84854;37.17788;P;47;31715
1491291;СОСНОВОБОРСК,Сосновоборск;56.1217;93.3385;P;91;31632
583791;Ахтынский Район;41.33333;47.58333;A;17;31598
539817;КУДЫМКАР,Кудимкар,Кудымкар;59.01306;54.65556;P;90;31596
524712;МОЖАЙСК,Можайск;55.50194;36.02722;P;47;31557
1510916;БАРАБИНСК,Барабинск;55.35709;78.35697;P;53;31508
